YM,YEAR,REGION,DRUG,ITEMS,COST
202409,2024,MIDLANDS,Tryptophan,10,763.67
202410,2024,MIDLANDS,Tryptophan,11,840.0400000000001
202411,2024,MIDLANDS,Tryptophan,13,1359.33
202412,2024,MIDLANDS,Tryptophan,13,992.7699999999999
202101,2021,NORTH EAST AND YORKSHIRE,Tryptophan,29,993.3000000000001
202102,2021,NORTH EAST AND YORKSHIRE,Tryptophan,23,1235.7299999999998
202103,2021,NORTH EAST AND YORKSHIRE,Tryptophan,28,1398.2
202104,2021,NORTH EAST AND YORKSHIRE,Tryptophan,18,472.82
202105,2021,NORTH EAST AND YORKSHIRE,Tryptophan,24,1371.3200000000002
202106,2021,NORTH EAST AND YORKSHIRE,Tryptophan,35,1467.22
202107,2021,NORTH EAST AND YORKSHIRE,Tryptophan,27,1525.5500000000002
202108,2021,NORTH EAST AND YORKSHIRE,Tryptophan,12,788.66
202109,2021,NORTH EAST AND YORKSHIRE,Tryptophan,23,1456.8799999999999
202110,2021,NORTH EAST AND YORKSHIRE,Tryptophan,26,1804.65
202111,2021,NORTH EAST AND YORKSHIRE,Tryptophan,25,1551.46
202112,2021,NORTH EAST AND YORKSHIRE,Tryptophan,16,425.34000000000003
202201,2022,NORTH EAST AND YORKSHIRE,Tryptophan,14,929.0699999999999
202202,2022,NORTH EAST AND YORKSHIRE,Tryptophan,22,1433.99
202203,2022,NORTH EAST AND YORKSHIRE,Tryptophan,19,1054.48
202204,2022,NORTH EAST AND YORKSHIRE,Tryptophan,11,886.22
202205,2022,NORTH EAST AND YORKSHIRE,Tryptophan,11,618.6600000000001
202206,2022,NORTH EAST AND YORKSHIRE,Tryptophan,23,918.8000000000001
202207,2022,NORTH EAST AND YORKSHIRE,Tryptophan,10,727.9499999999999
202208,2022,NORTH EAST AND YORKSHIRE,Tryptophan,8,566.88
202209,2022,NORTH EAST AND YORKSHIRE,Tryptophan,15,621.99
202210,2022,NORTH EAST AND YORKSHIRE,Tryptophan,8,140
202211,2022,NORTH EAST AND YORKSHIRE,Tryptophan,15,901.33
202212,2022,NORTH EAST AND YORKSHIRE,Tryptophan,8,587.88
202301,2023,NORTH EAST AND YORKSHIRE,Tryptophan,11,1027.3200000000002
202302,2023,NORTH EAST AND YORKSHIRE,Tryptophan,6,495.99
202303,2023,NORTH EAST AND YORKSHIRE,Tryptophan,8,172
202304,2023,NORTH EAST AND YORKSHIRE,Tryptophan,14,1517.84
202305,2023,NORTH EAST AND YORKSHIRE,Tryptophan,7,392
202306,2023,NORTH EAST AND YORKSHIRE,Tryptophan,8,258
202307,2023,NORTH EAST AND YORKSHIRE,Tryptophan,18,3675.34
202308,2023,NORTH EAST AND YORKSHIRE,Tryptophan,21,525.84
202309,2023,NORTH EAST AND YORKSHIRE,Tryptophan,9,196
202310,2023,NORTH EAST AND YORKSHIRE,Tryptophan,13,476
202311,2023,NORTH EAST AND YORKSHIRE,Tryptophan,9,504
202312,2023,NORTH EAST AND YORKSHIRE,Tryptophan,7,321
202401,2024,NORTH EAST AND YORKSHIRE,Tryptophan,24,1008
202402,2024,NORTH EAST AND YORKSHIRE,Tryptophan,22,2296
202403,2024,NORTH EAST AND YORKSHIRE,Tryptophan,42,1932
202404,2024,NORTH EAST AND YORKSHIRE,Tryptophan,20,812
202405,2024,NORTH EAST AND YORKSHIRE,Tryptophan,13,406
202406,2024,NORTH EAST AND YORKSHIRE,Tryptophan,15,992.7500000000001
202407,2024,NORTH EAST AND YORKSHIRE,Tryptophan,17,687.28
202408,2024,NORTH EAST AND YORKSHIRE,Tryptophan,16,1267.67
202409,2024,NORTH EAST AND YORKSHIRE,Tryptophan,14,488.7300000000001
202410,2024,NORTH EAST AND YORKSHIRE,Tryptophan,14,610.9200000000001
202411,2024,NORTH EAST AND YORKSHIRE,Tryptophan,16,985.1200000000001
202412,2024,NORTH EAST AND YORKSHIRE,Tryptophan,19,901.1099999999999
202101,2021,NORTH WEST,Tryptophan,7,864.83
202102,2021,NORTH WEST,Tryptophan,6,630.97
202103,2021,NORTH WEST,Tryptophan,1,84
202104,2021,NORTH WEST,Tryptophan,6,513.24
202105,2021,NORTH WEST,Tryptophan,8,1594.96
202106,2021,NORTH WEST,Tryptophan,3,574
202107,2021,NORTH WEST,Tryptophan,8,1730.76
202108,2021,NORTH WEST,Tryptophan,7,1194.38
202109,2021,NORTH WEST,Tryptophan,3,616
202110,2021,NORTH WEST,Tryptophan,4,882
202111,2021,NORTH WEST,Tryptophan,9,2033.52
202112,2021,NORTH WEST,Tryptophan,7,1456
202201,2022,NORTH WEST,Tryptophan,6,1576.76
202202,2022,NORTH WEST,Tryptophan,4,676.38
202203,2022,NORTH WEST,Tryptophan,10,1680
202204,2022,NORTH WEST,Tryptophan,4,938
202205,2022,NORTH WEST,Tryptophan,7,1342.4299999999998
202206,2022,NORTH WEST,Tryptophan,7,1923.27
202207,2022,NORTH WEST,Tryptophan,6,1432.47
202208,2022,NORTH WEST,Tryptophan,4,1120
202209,2022,NORTH WEST,Tryptophan,6,1301.55
202210,2022,NORTH WEST,Tryptophan,5,1455.1
202211,2022,NORTH WEST,Tryptophan,6,1446.47
202212,2022,NORTH WEST,Tryptophan,4,994.23
202301,2023,NORTH WEST,Tryptophan,5,1279
202302,2023,NORTH WEST,Tryptophan,7,1097
202303,2023,NORTH WEST,Tryptophan,7,980.2
202304,2023,NORTH WEST,Tryptophan,7,1294.8899999999999
202305,2023,NORTH WEST,Tryptophan,8,630
202306,2023,NORTH WEST,Tryptophan,8,1523.24
202307,2023,NORTH WEST,Tryptophan,5,1153.55
202308,2023,NORTH WEST,Tryptophan,2,56
202309,2023,NORTH WEST,Tryptophan,10,2002
202310,2023,NORTH WEST,Tryptophan,6,560
202311,2023,NORTH WEST,Tryptophan,3,280
202312,2023,NORTH WEST,Tryptophan,2,112
202401,2024,NORTH WEST,Tryptophan,6,644
202402,2024,NORTH WEST,Tryptophan,6,441
202403,2024,NORTH WEST,Tryptophan,3,336
202404,2024,NORTH WEST,Tryptophan,5,434
202405,2024,NORTH WEST,Tryptophan,7,616
202406,2024,NORTH WEST,Tryptophan,6,595.6600000000001
202407,2024,NORTH WEST,Tryptophan,12,893.4699999999999
202408,2024,NORTH WEST,Tryptophan,6,198.55000000000004
202409,2024,NORTH WEST,Tryptophan,9,885.8499999999999
202410,2024,NORTH WEST,Tryptophan,6,565.11
202411,2024,NORTH WEST,Tryptophan,6,427.65
202412,2024,NORTH WEST,Tryptophan,3,274.92
202101,2021,SOUTH EAST,Tryptophan,8,1036.01
202102,2021,SOUTH EAST,Tryptophan,1,126
202103,2021,SOUTH EAST,Tryptophan,7,880.3299999999999
202104,2021,SOUTH EAST,Tryptophan,5,602.25
202105,2021,SOUTH EAST,Tryptophan,11,1635.13
202106,2021,SOUTH EAST,Tryptophan,3,440.59000000000003
202107,2021,SOUTH EAST,Tryptophan,3,370.59000000000003
202108,2021,SOUTH EAST,Tryptophan,5,752.51
202109,2021,SOUTH EAST,Tryptophan,5,583.29
202110,2021,SOUTH EAST,Tryptophan,2,182
202111,2021,SOUTH EAST,Tryptophan,2,253.12
202112,2021,SOUTH EAST,Tryptophan,4,566.5799999999999
202201,2022,SOUTH EAST,Tryptophan,6,860.67
202202,2022,SOUTH EAST,Tryptophan,9,1036
202203,2022,SOUTH EAST,Tryptophan,3,652.59
202204,2022,SOUTH EAST,Tryptophan,4,401
202205,2022,SOUTH EAST,Tryptophan,6,1128.88
202207,2022,SOUTH EAST,Tryptophan,18,2549.0099999999993
202208,2022,SOUTH EAST,Tryptophan,5,335.67
202209,2022,SOUTH EAST,Tryptophan,5,329.59000000000003
202210,2022,SOUTH EAST,Tryptophan,7,4234.66
202211,2022,SOUTH EAST,Tryptophan,8,2754.98
202212,2022,SOUTH EAST,Tryptophan,8,2812.2200000000003
202301,2023,SOUTH EAST,Tryptophan,5,1489.93
202302,2023,SOUTH EAST,Tryptophan,5,2522.31
202303,2023,SOUTH EAST,Tryptophan,9,2688.63
202304,2023,SOUTH EAST,Tryptophan,2,180
202305,2023,SOUTH EAST,Tryptophan,3,852.08
202306,2023,SOUTH EAST,Tryptophan,6,3068.26
202307,2023,SOUTH EAST,Tryptophan,10,1003.5
202308,2023,SOUTH EAST,Tryptophan,12,2720.8900000000003
202309,2023,SOUTH EAST,Tryptophan,5,602
202310,2023,SOUTH EAST,Tryptophan,13,1836.96
202311,2023,SOUTH EAST,Tryptophan,22,5544.860000000001
202312,2023,SOUTH EAST,Tryptophan,7,1047.2
202401,2024,SOUTH EAST,Tryptophan,7,798
202402,2024,SOUTH EAST,Tryptophan,18,1736
202403,2024,SOUTH EAST,Tryptophan,8,994
202404,2024,SOUTH EAST,Tryptophan,11,1204
202405,2024,SOUTH EAST,Tryptophan,6,644
202406,2024,SOUTH EAST,Tryptophan,9,1038.5900000000001
202407,2024,SOUTH EAST,Tryptophan,9,1038.5900000000001
202408,2024,SOUTH EAST,Tryptophan,8,1008.05
202409,2024,SOUTH EAST,Tryptophan,7,885.86
202410,2024,SOUTH EAST,Tryptophan,6,840.04
202411,2024,SOUTH EAST,Tryptophan,11,1160.78
202412,2024,SOUTH EAST,Tryptophan,8,885.8600000000001
202101,2021,SOUTH WEST,Tryptophan,5,280
202102,2021,SOUTH WEST,Tryptophan,11,952.39
202104,2021,SOUTH WEST,Tryptophan,6,587.58
202105,2021,SOUTH WEST,Tryptophan,10,357.04
202106,2021,SOUTH WEST,Tryptophan,13,494.33000000000004
202107,2021,SOUTH WEST,Tryptophan,5,154
202108,2021,SOUTH WEST,Tryptophan,5,52.5
202109,2021,SOUTH WEST,Tryptophan,4,175
202110,2021,SOUTH WEST,Tryptophan,2,0.6
202111,2021,SOUTH WEST,Tryptophan,2,333.33000000000004
202201,2022,SOUTH WEST,Tryptophan,3,341.16
202203,2022,SOUTH WEST,Tryptophan,1,134.4
202205,2022,SOUTH WEST,Tryptophan,2,184.8
202206,2022,SOUTH WEST,Tryptophan,1,151.2
202209,2022,SOUTH WEST,Tryptophan,1,134.4
202211,2022,SOUTH WEST,Tryptophan,1,1.68
202212,2022,SOUTH WEST,Tryptophan,1,1.51
202302,2023,SOUTH WEST,Tryptophan,1,151.21
202306,2023,SOUTH WEST,Tryptophan,6,470.4
202308,2023,SOUTH WEST,Tryptophan,1,112
202309,2023,SOUTH WEST,Tryptophan,2,154
202311,2023,SOUTH WEST,Tryptophan,3,196
202312,2023,SOUTH WEST,Tryptophan,1,42
202401,2024,SOUTH WEST,Tryptophan,3,196
202403,2024,SOUTH WEST,Tryptophan,2,154
202404,2024,SOUTH WEST,Tryptophan,1,42
202405,2024,SOUTH WEST,Tryptophan,2,154
202406,2024,SOUTH WEST,Tryptophan,2,168.01
202407,2024,SOUTH WEST,Tryptophan,4,183.28
202408,2024,SOUTH WEST,Tryptophan,3,213.82999999999998
202409,2024,SOUTH WEST,Tryptophan,2,168.01
202410,2024,SOUTH WEST,Tryptophan,2,61.09
202411,2024,SOUTH WEST,Tryptophan,2,168.01
202412,2024,SOUTH WEST,Tryptophan,6,137.46
202101,2021,EAST OF ENGLAND,Venlafaxine,60447,372496.58000000013
202102,2021,EAST OF ENGLAND,Venlafaxine,56820,348248.61999999994
202103,2021,EAST OF ENGLAND,Venlafaxine,63045,391344.8900000002
202104,2021,EAST OF ENGLAND,Venlafaxine,62010,373954.3199999999
202105,2021,EAST OF ENGLAND,Venlafaxine,59378,356998.43000000017
202106,2021,EAST OF ENGLAND,Venlafaxine,63284,377756.43000000005
202107,2021,EAST OF ENGLAND,Venlafaxine,63387,369652.87
202108,2021,EAST OF ENGLAND,Venlafaxine,60870,352712.93999999994
202109,2021,EAST OF ENGLAND,Venlafaxine,62653,362712.07999999996
202110,2021,EAST OF ENGLAND,Venlafaxine,61204,349260.34000000014
202111,2021,EAST OF ENGLAND,Venlafaxine,62855,357471.92000000004
202112,2021,EAST OF ENGLAND,Venlafaxine,66035,384557.5
202201,2022,EAST OF ENGLAND,Venlafaxine,63431,364495.3099999998
202202,2022,EAST OF ENGLAND,Venlafaxine,59056,335867.92999999993
202203,2022,EAST OF ENGLAND,Venlafaxine,66188,375970.92
202204,2022,EAST OF ENGLAND,Venlafaxine,62727,360075.64000000013
202205,2022,EAST OF ENGLAND,Venlafaxine,64935,381019.1499999999
202206,2022,EAST OF ENGLAND,Venlafaxine,64663,381071.3999999998
202207,2022,EAST OF ENGLAND,Venlafaxine,63583,418386.3700000001
202208,2022,EAST OF ENGLAND,Venlafaxine,65682,434737.4200000002
202209,2022,EAST OF ENGLAND,Venlafaxine,65745,443488.11000000004
202210,2022,EAST OF ENGLAND,Venlafaxine,64217,437815.20999999985
202211,2022,EAST OF ENGLAND,Venlafaxine,66189,445953.89
202212,2022,EAST OF ENGLAND,Venlafaxine,66172,442479
202301,2023,EAST OF ENGLAND,Venlafaxine,66160,443795.91000000003
202302,2023,EAST OF ENGLAND,Venlafaxine,61062,410666.61000000004
202303,2023,EAST OF ENGLAND,Venlafaxine,70115,480529.6699999995
202304,2023,EAST OF ENGLAND,Venlafaxine,63238,436509.77
202305,2023,EAST OF ENGLAND,Venlafaxine,67853,492874.8400000002
202306,2023,EAST OF ENGLAND,Venlafaxine,69177,487714.17999999976
202307,2023,EAST OF ENGLAND,Venlafaxine,67418,427911.4800000002
202308,2023,EAST OF ENGLAND,Venlafaxine,69300,444913.33
202309,2023,EAST OF ENGLAND,Venlafaxine,67900,432884.93000000017
202310,2023,EAST OF ENGLAND,Venlafaxine,69524,446722.5799999999
202311,2023,EAST OF ENGLAND,Venlafaxine,69591,441972.17999999976
202312,2023,EAST OF ENGLAND,Venlafaxine,69607,449975.55999999976
202401,2024,EAST OF ENGLAND,Venlafaxine,71806,448522.8900000001
202402,2024,EAST OF ENGLAND,Venlafaxine,66793,424949.17000000016
202403,2024,EAST OF ENGLAND,Venlafaxine,68949,438330.2999999998
202404,2024,EAST OF ENGLAND,Venlafaxine,70648,450106.55999999976
202405,2024,EAST OF ENGLAND,Venlafaxine,73268,464821.67000000016
202406,2024,EAST OF ENGLAND,Venlafaxine,68358,432044.51
202407,2024,EAST OF ENGLAND,Venlafaxine,74075,580817.6400000001
202408,2024,EAST OF ENGLAND,Venlafaxine,71675,565995.0600000002
202409,2024,EAST OF ENGLAND,Venlafaxine,70412,556493.34
202410,2024,EAST OF ENGLAND,Venlafaxine,74426,570355.2799999999
202411,2024,EAST OF ENGLAND,Venlafaxine,71167,550195.3399999999
202412,2024,EAST OF ENGLAND,Venlafaxine,73588,577250.3799999998
202101,2021,LONDON,Venlafaxine,37789,252625.2399999999
202102,2021,LONDON,Venlafaxine,36108,241237.0599999999
202103,2021,LONDON,Venlafaxine,39970,277090.0999999998
202104,2021,LONDON,Venlafaxine,38675,250604.83999999985
202105,2021,LONDON,Venlafaxine,37090,238548.22999999998
202106,2021,LONDON,Venlafaxine,39744,254908.7399999999
202107,2021,LONDON,Venlafaxine,39458,240579.3300000001
202108,2021,LONDON,Venlafaxine,37471,228641.64999999988
202109,2021,LONDON,Venlafaxine,39312,241955.51999999993
202110,2021,LONDON,Venlafaxine,38003,224757.0500000001
202111,2021,LONDON,Venlafaxine,39612,240727.4900000001
202112,2021,LONDON,Venlafaxine,41082,245964.49000000008
202201,2022,LONDON,Venlafaxine,40259,235992.76000000007
202202,2022,LONDON,Venlafaxine,36884,215601.95000000007
202203,2022,LONDON,Venlafaxine,42615,248433.19999999998
202204,2022,LONDON,Venlafaxine,40569,232645.77999999997
202205,2022,LONDON,Venlafaxine,41608,247362.75999999995
202206,2022,LONDON,Venlafaxine,40737,238708.37000000005
202207,2022,LONDON,Venlafaxine,40527,307251.26000000007
202208,2022,LONDON,Venlafaxine,41748,316587.7599999999
202209,2022,LONDON,Venlafaxine,41561,331089.8699999998
202210,2022,LONDON,Venlafaxine,41932,343649.89000000013
202211,2022,LONDON,Venlafaxine,42363,328722.07999999984
202212,2022,LONDON,Venlafaxine,42082,328135.54999999976
202301,2023,LONDON,Venlafaxine,42421,328454.5599999998
202302,2023,LONDON,Venlafaxine,39285,299644.33999999997
202303,2023,LONDON,Venlafaxine,44788,345099.9200000001
202304,2023,LONDON,Venlafaxine,40522,311014.66
202305,2023,LONDON,Venlafaxine,43651,338472.06000000006
202306,2023,LONDON,Venlafaxine,43936,335963.84999999986
202307,2023,LONDON,Venlafaxine,43951,307173.25000000006
202308,2023,LONDON,Venlafaxine,43886,301903.69
202309,2023,LONDON,Venlafaxine,43511,303186.70000000007
202310,2023,LONDON,Venlafaxine,44460,305222.6700000001
202311,2023,LONDON,Venlafaxine,45102,310990.2000000001
202312,2023,LONDON,Venlafaxine,44973,312683.6600000001
202401,2024,LONDON,Venlafaxine,45857,308659.9400000001
202402,2024,LONDON,Venlafaxine,44119,296578.92000000004
202403,2024,LONDON,Venlafaxine,44611,293629.0600000002
202404,2024,LONDON,Venlafaxine,46622,309069.87000000017
202405,2024,LONDON,Venlafaxine,47667,316552.02
202406,2024,LONDON,Venlafaxine,45131,296696.61999999994
202407,2024,LONDON,Venlafaxine,49319,354149.1200000001
202408,2024,LONDON,Venlafaxine,47015,342540.93000000017
202409,2024,LONDON,Venlafaxine,46388,341761.51
202410,2024,LONDON,Venlafaxine,48882,349142.43
202411,2024,LONDON,Venlafaxine,47824,343284.82
202412,2024,LONDON,Venlafaxine,48552,358192.63
202101,2021,MIDLANDS,Venlafaxine,77406,546841.1200000013
202102,2021,MIDLANDS,Venlafaxine,73818,522722.6700000009
202103,2021,MIDLANDS,Venlafaxine,81761,583158.6000000017
202104,2021,MIDLANDS,Venlafaxine,80584,552888.4800000001
202105,2021,MIDLANDS,Venlafaxine,76096,522315.44000000006
202106,2021,MIDLANDS,Venlafaxine,82033,561521.4199999998
202107,2021,MIDLANDS,Venlafaxine,81644,531837.76
202108,2021,MIDLANDS,Venlafaxine,78523,505514.75999999995
202109,2021,MIDLANDS,Venlafaxine,82544,532242.2299999999
202110,2021,MIDLANDS,Venlafaxine,79009,497682.35000000003
202111,2021,MIDLANDS,Venlafaxine,82310,515516.1299999999
202112,2021,MIDLANDS,Venlafaxine,86785,547967.7899999998
202201,2022,MIDLANDS,Venlafaxine,81762,511233.5900000001
202202,2022,MIDLANDS,Venlafaxine,76922,477051.23000000004
202203,2022,MIDLANDS,Venlafaxine,86830,534654.04
202204,2022,MIDLANDS,Venlafaxine,81471,498299.0000000002
202205,2022,MIDLANDS,Venlafaxine,85957,549088.0399999997
202206,2022,MIDLANDS,Venlafaxine,83654,540621.3900000004
202207,2022,MIDLANDS,Venlafaxine,84535,658803.6799999998
202208,2022,MIDLANDS,Venlafaxine,87926,691820.9700000001
202209,2022,MIDLANDS,Venlafaxine,86802,721708.2099999996
202210,2022,MIDLANDS,Venlafaxine,85776,717507.3899999998
202211,2022,MIDLANDS,Venlafaxine,88917,719765.4899999993
202212,2022,MIDLANDS,Venlafaxine,88509,710832.5700000002
202301,2023,MIDLANDS,Venlafaxine,88900,729480.5800000003
202302,2023,MIDLANDS,Venlafaxine,81259,648916.4200000004
202303,2023,MIDLANDS,Venlafaxine,93484,751595.8000000003
202304,2023,MIDLANDS,Venlafaxine,83918,688607.9500000003
202305,2023,MIDLANDS,Venlafaxine,91082,772549.8100000005
202306,2023,MIDLANDS,Venlafaxine,92574,770664.0700000002
202307,2023,MIDLANDS,Venlafaxine,89818,669938.8699999998
202308,2023,MIDLANDS,Venlafaxine,93103,694230.0799999995
202309,2023,MIDLANDS,Venlafaxine,90357,677393.7699999998
202310,2023,MIDLANDS,Venlafaxine,92152,690892.4099999998
202311,2023,MIDLANDS,Venlafaxine,93117,702593.5900000001
202312,2023,MIDLANDS,Venlafaxine,92950,693294.66
202401,2024,MIDLANDS,Venlafaxine,95696,696607.4700000003
202402,2024,MIDLANDS,Venlafaxine,89671,650841.8900000005
202403,2024,MIDLANDS,Venlafaxine,91468,663679.5299999998
202404,2024,MIDLANDS,Venlafaxine,96419,701891.5899999999
202405,2024,MIDLANDS,Venlafaxine,98754,711280.2599999997
202406,2024,MIDLANDS,Venlafaxine,91050,657568.25
202407,2024,MIDLANDS,Venlafaxine,100686,854397.9000000004
202408,2024,MIDLANDS,Venlafaxine,97021,830099.6299999998
202409,2024,MIDLANDS,Venlafaxine,94925,807409.2400000003
202410,2024,MIDLANDS,Venlafaxine,101422,845843.2200000001
202411,2024,MIDLANDS,Venlafaxine,96247,808760.3400000005
202412,2024,MIDLANDS,Venlafaxine,100076,853740.5299999999
202101,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,67737,407059.04999999993
202102,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,64294,384285.5800000001
202103,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,71898,441214.9400000005
202104,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,69733,401915.65
202105,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,66455,378394.53000000014
202106,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,71074,409358.67000000016
202107,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,70586,370200.9199999999
202108,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,69024,361404.75000000006
202109,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,71120,368589.5400000002
202110,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,68648,344289.33000000013
202111,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,71161,359730.56
202112,2021,NORTH EAST AND YORKSHIRE,Venlafaxine,75259,385908.0599999999
202201,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,70637,348726.74
202202,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,66822,333416.92000000004
202203,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,74693,370616.1199999998
202204,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,70852,349606.52999999997
202205,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,74108,376962.7799999999
202206,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,71828,363578.3800000002
202207,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,70923,492643.5299999998
202208,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,73717,523550.64000000013
202209,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,72595,550490.8999999998
202210,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,72389,555917.6799999998
202211,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,74519,540988.4199999997
202212,2022,NORTH EAST AND YORKSHIRE,Venlafaxine,74616,538126.99
202301,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,74475,546563.5399999998
202302,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,68646,491125.12999999983
202303,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,78634,549655.49
202304,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,70771,511937.6799999997
202305,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,75768,544958.9000000001
202306,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,77188,554842.71
202307,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,75697,486528.8800000001
202308,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,77944,501837.85999999987
202309,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,76563,494311.0700000002
202310,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,78149,506298.38999999984
202311,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,78879,513445.67
202312,2023,NORTH EAST AND YORKSHIRE,Venlafaxine,77589,507899.10000000003
202401,2024,NORTH EAST AND YORKSHIRE,Venlafaxine,80672,508558.94000000047
202402,2024,NORTH EAST AND YORKSHIRE,Venlafaxine,75867,476607.87999999983
